customerID,gender,SeniorCitizen,Partner,Dependents,tenure
2749,Male,0,No,No,4
2750,Male,0,Yes,Yes,34
2751,Male,0,No,No,3
2752,Female,0,Yes,Yes,19
2753,Male,0,Yes,Yes,31
2754,Female,0,No,No,1
2755,Male,0,No,No,3
2756,Male,0,Yes,No,46
2757,Female,0,No,No,1
2758,Female,0,Yes,Yes,69
2759,Male,0,No,No,5
2760,Male,0,No,No,1
2761,Male,0,No,No,26
2762,Female,1,No,No,10
2763,Male,0,No,No,25
2764,Male,0,Yes,Yes,64
2765,Male,0,Yes,Yes,30
2766,Male,0,No,No,13
2767,Female,0,Yes,No,64
2768,Female,0,No,Yes,46
2769,Female,0,No,No,12
2770,Female,0,No,No,15
2771,Male,0,Yes,Yes,17
2772,Female,0,Yes,Yes,13
2773,Female,0,Yes,Yes,67
2774,Male,0,Yes,No,24
2775,Male,0,No,No,6
2776,Male,1,Yes,No,53
2777,Male,1,Yes,No,16
2778,Male,0,No,No,10
2779,Female,0,No,No,13
2780,Male,0,No,No,9
2781,Female,0,No,No,25
2782,Male,1,No,No,7
2783,Male,0,Yes,Yes,38
2784,Female,0,Yes,No,43
2785,Female,0,No,Yes,4
2786,Female,0,No,No,25
2787,Male,0,No,Yes,27
2788,Male,0,Yes,Yes,72
2789,Male,0,No,Yes,71
2790,Female,0,No,No,24
2791,Female,0,No,No,50
2792,Male,0,No,No,57
2793,Female,0,No,No,15
2794,Male,0,No,No,4
2795,Female,0,No,No,28
2796,Female,1,No,No,9
2797,Female,0,Yes,No,55
2798,Male,0,No,No,3
2799,Male,0,No,No,10
2800,Male,0,No,Yes,55
2801,Female,0,Yes,Yes,20
2802,Female,0,Yes,Yes,62
2803,Male,1,Yes,No,32
2804,Female,0,No,No,43
2805,Male,0,Yes,No,9
2806,Female,0,Yes,No,60
2807,Male,0,Yes,No,58
2808,Male,0,No,Yes,7
2809,Male,0,Yes,Yes,2
2810,Male,1,No,No,37
2811,Female,1,Yes,Yes,65
2812,Female,0,Yes,Yes,39
2813,Male,0,Yes,No,66
2814,Male,0,No,No,68
2815,Female,0,Yes,Yes,62
2816,Male,0,No,No,3
2817,Female,0,Yes,No,72
2818,Female,0,Yes,No,41
2819,Male,0,Yes,Yes,29
2820,Female,0,No,No,4
2821,Male,0,No,No,53
2822,Male,1,Yes,No,1
2823,Female,0,Yes,Yes,41
2824,Male,0,Yes,No,39
2825,Male,0,Yes,No,63
2826,Male,0,No,No,15
2827,Female,0,Yes,No,13
2828,Male,0,No,No,1
2829,Male,0,No,No,1
2830,Male,1,No,No,8
2831,Male,0,No,No,60
2832,Female,1,Yes,No,12
2833,Male,0,Yes,No,40
2834,Female,0,No,No,66
2835,Male,0,Yes,Yes,42
2836,Female,1,No,No,66
2837,Male,0,No,No,49
2838,Female,0,No,No,1
2839,Female,0,No,No,41
2840,Female,0,Yes,Yes,41
2841,Female,0,Yes,Yes,23
2842,Male,0,No,No,3
2843,Female,0,No,No,4
2844,Female,0,Yes,Yes,52
2845,Female,1,Yes,No,4
2846,Female,0,No,No,11
2847,Female,0,Yes,No,2
2848,Female,0,Yes,No,26
2849,Male,0,Yes,Yes,24
2850,Female,0,No,No,12
2851,Male,1,Yes,No,60
2852,Female,0,Yes,Yes,64
2853,Male,0,Yes,No,66
2854,Female,0,No,No,60
2855,Male,0,Yes,Yes,17
2856,Male,0,Yes,Yes,42
2857,Male,0,No,No,1
2858,Female,0,Yes,Yes,47
2859,Female,0,Yes,No,10
2860,Male,1,Yes,No,70
2861,Male,1,No,No,67
2862,Female,0,No,No,1
2863,Male,0,Yes,No,7
2864,Male,0,No,No,1
2865,Male,0,No,No,4
2866,Female,0,Yes,Yes,66
2867,Female,0,No,No,12
2868,Female,0,No,No,24
2869,Male,0,No,No,26
2870,Female,0,No,No,6
2871,Male,0,Yes,No,57
2872,Male,0,Yes,No,14
2873,Female,0,Yes,Yes,42
2874,Male,0,No,No,25
2875,Female,0,Yes,No,64
2876,Male,0,Yes,No,22
2877,Male,0,No,No,19
2878,Female,0,Yes,Yes,61
2879,Male,0,Yes,No,22
2880,Male,1,Yes,No,70
2881,Male,0,No,No,12
2882,Female,0,Yes,No,31
2883,Female,0,No,No,11
2884,Male,0,Yes,Yes,68
2885,Female,1,Yes,Yes,72
2886,Male,1,No,No,67
2887,Female,0,No,No,60
2888,Male,0,No,No,1
2889,Female,1,No,Yes,1
2890,Male,0,Yes,Yes,58
2891,Female,1,Yes,Yes,47
2892,Female,0,No,No,1
2893,Male,0,No,No,1
2894,Male,0,No,No,22
2895,Female,0,No,No,48
2896,Female,0,Yes,No,37
2897,Male,0,No,No,13
2898,Male,0,No,No,43
2899,Female,0,No,No,6
2900,Male,0,No,No,71
2901,Female,1,Yes,Yes,1
2902,Female,0,Yes,Yes,72
2903,Female,1,No,No,6
2904,Male,0,Yes,Yes,12
2905,Male,0,No,No,25
2906,Female,0,Yes,No,21
2907,Female,0,Yes,Yes,6
2908,Male,0,Yes,No,20
2909,Male,0,Yes,No,18
2910,Female,0,No,No,43
2911,Female,0,Yes,Yes,35
2912,Female,0,No,No,1
2913,Male,1,Yes,No,32
2914,Male,0,No,No,52
2915,Male,0,No,No,32
2916,Female,0,Yes,Yes,72
2917,Male,0,No,No,51
2918,Male,0,Yes,Yes,68
2919,Male,1,Yes,No,8
2920,Male,0,Yes,No,49
2921,Female,0,Yes,No,72
2922,Male,0,No,No,9
2923,Female,0,Yes,No,28
2924,Male,0,No,No,54
2925,Male,0,No,No,11
2926,Female,0,Yes,Yes,50
2927,Female,0,Yes,No,69
2928,Male,0,No,No,1
2929,Male,0,Yes,Yes,68
2930,Male,0,No,Yes,40
2931,Male,0,Yes,Yes,31
2932,Female,1,No,Yes,33
2933,Male,1,Yes,No,55
2934,Male,0,Yes,Yes,68
2935,Female,0,Yes,Yes,12
2936,Male,0,Yes,No,71
2937,Male,0,No,No,40
2938,Female,0,Yes,Yes,64
2939,Male,0,Yes,No,53
2940,Male,1,No,No,12
2941,Male,1,No,No,53
2942,Male,0,Yes,No,72
2943,Male,0,No,No,46
2944,Male,0,No,No,40
2945,Male,0,No,No,12
2946,Male,0,No,No,9
2947,Female,0,Yes,Yes,51
2948,Male,0,Yes,Yes,49
2949,Male,1,Yes,No,41
2950,Female,0,No,No,56
2951,Male,0,No,No,4
2952,Male,0,Yes,No,20
2953,Female,0,Yes,Yes,26
2954,Female,0,Yes,Yes,20
2955,Female,0,No,No,7
2956,Male,0,No,No,7
2957,Male,0,No,No,51
2958,Female,0,No,No,4
2959,Female,0,No,No,1
2960,Male,0,Yes,Yes,27
2961,Male,0,No,No,22
2962,Male,0,No,No,12
2963,Female,0,Yes,Yes,3
2964,Female,0,Yes,Yes,34
2965,Male,0,Yes,No,24
2966,Male,0,No,No,51
2967,Female,1,No,No,14
2968,Male,0,Yes,No,59
2969,Male,0,No,No,3
2970,Female,0,Yes,Yes,65
2971,Male,1,No,No,5
2972,Female,0,Yes,Yes,59
2973,Male,0,Yes,Yes,72
2974,Female,0,Yes,Yes,62
2975,Male,0,No,No,28
2976,Male,0,No,No,3
2977,Male,0,No,Yes,19
2978,Male,0,No,No,1
2979,Male,0,No,No,24
2980,Male,1,No,No,57
2981,Female,0,No,No,72
2982,Male,0,No,No,67
2983,Male,0,Yes,Yes,52
2984,Male,0,Yes,Yes,71
2985,Female,0,Yes,No,26
2986,Female,0,No,No,35
2987,Female,0,Yes,Yes,55
2988,Female,0,Yes,Yes,33
2989,Male,0,Yes,No,72
2990,Male,0,No,Yes,1
2991,Male,0,No,No,10
2992,Female,1,Yes,No,37
2993,Male,0,No,No,12
2994,Male,0,Yes,Yes,1
2995,Male,0,Yes,No,62
2996,Female,0,No,No,1
2997,Female,0,No,No,18
2998,Male,1,Yes,No,69
2999,Male,0,No,No,2
3000,Male,0,Yes,Yes,19
3001,Male,0,No,No,12
3002,Male,0,No,No,9
3003,Male,0,No,No,27
3004,Male,0,No,Yes,27
3005,Male,0,Yes,Yes,1
3006,Female,1,No,No,24
3007,Male,1,No,No,14
3008,Female,1,No,No,32
3009,Female,0,No,No,11
3010,Male,0,No,No,1
3011,Male,1,No,Yes,38
3012,Female,0,Yes,Yes,9
3013,Male,0,Yes,Yes,54
3014,Female,0,No,No,29
3015,Male,1,Yes,No,44
3016,Male,0,Yes,Yes,59
3017,Female,0,No,No,3
3018,Female,0,Yes,Yes,18
3019,Male,1,No,No,67
3020,Female,0,Yes,Yes,22
3021,Male,0,No,Yes,33
3022,Male,0,No,No,5
3023,Female,0,No,No,2
3024,Male,0,Yes,Yes,72
3025,Male,0,No,Yes,9
3026,Male,0,Yes,Yes,67
3027,Female,0,Yes,No,16
3028,Female,0,No,No,8
3029,Male,0,No,No,5
3030,Male,0,Yes,Yes,23
3031,Male,0,No,No,1
3032,Female,1,Yes,No,50
3033,Male,0,No,No,17
3034,Female,0,Yes,No,68
3035,Male,0,No,No,1
3036,Female,1,Yes,No,25
3037,Male,0,No,No,67
3038,Male,0,No,No,32
3039,Female,1,Yes,No,67
3040,Male,1,Yes,No,72
3041,Male,0,Yes,No,71
3042,Male,0,No,Yes,1
3043,Male,0,No,No,46
3044,Female,1,No,No,2
3045,Female,0,No,No,1
3046,Female,0,Yes,No,48
3047,Female,0,Yes,No,61
3048,Female,0,Yes,No,32
3049,Female,0,No,No,2
3050,Female,0,No,No,3
3051,Female,0,No,No,5
3052,Female,0,Yes,Yes,71
3053,Male,0,Yes,No,37
3054,Male,0,Yes,Yes,65
3055,Female,0,No,Yes,67
3056,Male,0,No,Yes,49
3057,Male,0,Yes,Yes,50
3058,Male,0,Yes,Yes,25
3059,Female,0,No,Yes,17
3060,Female,0,Yes,Yes,64
3061,Male,0,Yes,No,25
3062,Male,1,No,No,23
3063,Male,1,Yes,No,24
3064,Female,0,No,No,37
3065,Female,0,No,No,21
3066,Male,0,No,No,1
3067,Female,0,No,No,10
3068,Male,0,No,No,6
3069,Male,0,Yes,No,51
3070,Female,0,No,No,10
3071,Female,0,No,No,6
3072,Male,0,Yes,Yes,47
3073,Female,0,Yes,Yes,61
3074,Female,0,No,No,52
3075,Female,0,Yes,Yes,35
3076,Male,0,Yes,No,71
3077,Female,0,No,No,6
3078,Male,0,Yes,No,45
3079,Female,1,No,No,2
3080,Female,0,No,No,4
3081,Male,0,No,No,2
3082,Male,0,No,No,4
3083,Male,0,No,No,51
3084,Male,0,Yes,Yes,60
3085,Male,0,No,No,9
3086,Male,0,No,No,3
3087,Male,0,No,No,17
3088,Female,0,No,No,8
3089,Male,0,Yes,Yes,46
3090,Female,0,No,No,68
3091,Male,0,No,No,1
3092,Female,0,Yes,No,4
3093,Female,0,No,No,1
3094,Male,0,No,Yes,28
3095,Female,0,No,No,39
3096,Male,0,No,No,11
3097,Female,0,Yes,No,71
3098,Male,0,No,Yes,2
3099,Male,1,Yes,No,30
3100,Female,0,No,No,17
3101,Female,0,Yes,No,55
3102,Female,0,No,No,58
3103,Female,0,No,No,5
3104,Female,1,No,No,1
3105,Male,1,No,No,9
3106,Male,0,No,No,26
3107,Female,0,No,No,50
3108,Female,0,Yes,No,72
3109,Female,0,No,Yes,43
3110,Male,0,No,No,56
3111,Female,0,No,No,1
3112,Male,0,Yes,Yes,72
3113,Male,0,Yes,No,72
3114,Male,0,Yes,No,36
3115,Male,0,No,No,5
3116,Female,0,No,No,13
3117,Female,1,No,No,44
3118,Female,1,Yes,Yes,70
3119,Male,0,No,No,44
3120,Female,1,Yes,No,32
3121,Female,0,Yes,No,69
3122,Female,1,No,No,16
3123,Male,1,Yes,Yes,68
3124,Male,0,No,No,16
3125,Male,0,Yes,Yes,68
3126,Male,0,No,No,4
3127,Female,0,Yes,Yes,26
3128,Female,0,No,No,29
3129,Male,0,No,Yes,5
3130,Male,0,Yes,No,70
3131,Male,0,Yes,No,24
3132,Female,1,Yes,No,72
3133,Male,0,No,No,1
3134,Male,0,Yes,No,70
3135,Female,0,Yes,Yes,36
3136,Female,1,No,No,38
3137,Female,0,No,No,17
3138,Female,0,Yes,Yes,41
3139,Female,0,No,No,1
3140,Male,0,No,No,2
3141,Male,0,No,No,14
3142,Male,1,No,No,2
3143,Male,0,No,No,1
3144,Male,0,Yes,Yes,13
3145,Male,0,No,No,6
3146,Female,0,No,No,4
3147,Female,0,Yes,Yes,5
3148,Female,0,Yes,No,15
3149,Female,0,No,No,47
3150,Female,0,No,No,8
3151,Male,0,No,No,17
3152,Male,0,Yes,Yes,15
3153,Female,0,No,No,26
3154,Female,0,No,No,23
3155,Female,1,No,No,4
3156,Male,0,No,Yes,29
3157,Female,0,No,No,25
3158,Male,0,No,No,9
3159,Male,0,Yes,No,18
3160,Male,1,No,No,3
3161,Female,0,Yes,Yes,69
3162,Male,0,No,No,14
3163,Male,0,No,No,19
3164,Male,1,No,No,39
3165,Male,0,No,No,31
3166,Male,0,Yes,Yes,24
3167,Male,0,Yes,No,14
3168,Female,0,Yes,No,64
3169,Female,0,No,No,50
3170,Male,0,Yes,Yes,52
3171,Male,0,No,No,28
3172,Female,0,No,No,21
3173,Male,0,No,Yes,25
3174,Female,0,Yes,No,17
3175,Male,0,Yes,No,58
3176,Male,1,Yes,No,17
3177,Female,0,Yes,No,51
3178,Male,0,Yes,Yes,72
3179,Male,0,Yes,No,52
3180,Female,0,No,No,27
3181,Female,0,No,No,3
3182,Female,0,Yes,No,64
3183,Female,0,Yes,No,45
3184,Male,1,Yes,No,3
3185,Female,0,Yes,No,71
3186,Female,1,No,No,1
3187,Female,0,Yes,Yes,58
3188,Male,0,Yes,Yes,34
3189,Female,0,No,No,8
3190,Female,0,Yes,Yes,15
3191,Male,0,Yes,Yes,66
3192,Male,1,No,No,12
3193,Male,0,No,No,58
3194,Female,0,Yes,Yes,3
3195,Female,1,Yes,No,43
3196,Female,0,No,No,9
3197,Female,0,No,No,3
3198,Female,0,Yes,Yes,22
3199,Male,0,Yes,No,40
3200,Female,0,No,No,68
3201,Male,0,Yes,No,54
3202,Female,0,No,No,50
3203,Male,0,No,No,1
3204,Female,0,Yes,No,72
3205,Male,0,No,Yes,40
3206,Female,0,Yes,Yes,72
3207,Female,0,No,No,6
3208,Female,0,No,No,5
3209,Male,0,Yes,No,48
3210,Female,0,No,No,1
3211,Female,0,Yes,Yes,64
3212,Female,0,No,No,17
3213,Male,0,Yes,No,40
3214,Female,0,Yes,Yes,41
3215,Male,1,No,No,51
3216,Male,0,Yes,No,41
3217,Female,0,Yes,Yes,1
3218,Female,0,No,No,2
3219,Male,0,No,No,68
3220,Female,0,Yes,Yes,24
3221,Male,0,Yes,No,70
3222,Male,0,No,No,3
3223,Male,0,No,No,2
3224,Male,0,Yes,No,3
3225,Female,0,No,No,7
3226,Female,0,No,No,13
3227,Male,0,No,No,7
3228,Male,0,Yes,Yes,12
3229,Male,0,Yes,Yes,53
3230,Female,0,No,No,12
3231,Male,0,Yes,Yes,63
3232,Female,0,No,No,15
3233,Male,0,Yes,Yes,36
3234,Male,1,Yes,No,4
3235,Female,0,Yes,Yes,24
3236,Female,0,No,No,61
3237,Male,0,No,No,16
3238,Male,0,Yes,Yes,65
3239,Female,0,Yes,Yes,26
3240,Male,0,No,No,16
3241,Female,0,Yes,No,54
3242,Male,0,No,No,1
3243,Male,0,No,Yes,5
3244,Female,0,No,No,19
3245,Male,0,No,No,10
3246,Female,0,Yes,Yes,23
3247,Male,0,No,No,3
3248,Female,0,No,No,72
3249,Male,1,Yes,No,10
3250,Female,0,Yes,Yes,10
3251,Male,0,Yes,No,11
3252,Female,1,No,No,37
3253,Male,0,Yes,Yes,17
3254,Female,0,Yes,Yes,36
3255,Male,1,No,No,17
3256,Female,1,Yes,Yes,66
3257,Male,0,Yes,Yes,61
3258,Male,0,No,No,22
3259,Male,0,No,No,1
3260,Female,0,No,No,6
3261,Male,0,No,No,31
3262,Female,0,Yes,Yes,68
3263,Female,0,Yes,Yes,34
3264,Female,0,Yes,Yes,52
3265,Female,0,No,Yes,10
3266,Male,0,Yes,Yes,29
3267,Female,0,Yes,Yes,72
3268,Male,0,Yes,Yes,47
3269,Male,0,Yes,Yes,24
3270,Male,0,No,No,65
3271,Female,0,No,No,4
3272,Male,1,Yes,No,12
3273,Male,0,No,No,1
3274,Male,0,No,No,33
3275,Female,0,No,No,34
3276,Female,0,Yes,No,14
3277,Female,0,No,No,4
3278,Male,0,Yes,Yes,13
3279,Female,0,Yes,Yes,65
3280,Male,0,Yes,Yes,23
3281,Male,0,Yes,No,55
3282,Male,0,Yes,No,49
3283,Male,0,Yes,No,60
3284,Female,0,Yes,Yes,69
3285,Male,0,No,No,40
3286,Male,0,Yes,No,67
3287,Male,1,No,No,35
3288,Male,0,Yes,Yes,19
3289,Female,0,Yes,Yes,13
3290,Female,0,No,Yes,41
3291,Female,0,No,No,4
3292,Female,0,Yes,Yes,24
3293,Female,0,No,No,5
3294,Female,0,No,No,5
3295,Female,0,Yes,Yes,1
3296,Female,0,Yes,Yes,72
3297,Female,0,No,No,24
3298,Female,0,Yes,No,42
3299,Female,0,No,No,4
3300,Male,0,No,No,68
3301,Female,0,Yes,Yes,33
3302,Female,1,No,No,1
3303,Male,0,No,No,31
3304,Female,0,No,No,4
3305,Male,1,Yes,No,69
3306,Male,1,No,No,38
3307,Female,0,Yes,Yes,3
3308,Female,0,Yes,Yes,48
3309,Female,0,Yes,No,15
3310,Female,0,No,No,25
3311,Female,1,No,No,1
3312,Female,0,No,No,48
3313,Male,0,No,No,1
3314,Male,0,No,No,1
3315,Female,0,No,No,37
3316,Male,1,Yes,No,66
3317,Female,0,Yes,No,26
3318,Male,0,Yes,No,63
3319,Male,0,No,No,10
3320,Female,0,No,No,2
3321,Male,1,Yes,No,18
3322,Female,0,Yes,No,64
3323,Female,1,No,No,9
3324,Female,0,No,Yes,28
3325,Female,0,No,No,1
3326,Male,0,No,No,4
3327,Male,1,No,No,38
3328,Male,0,Yes,No,66
3329,Female,0,No,No,1
3330,Female,0,Yes,No,18
3331,Male,1,No,No,51
3332,Male,0,Yes,Yes,0
3333,Male,0,No,No,1
3334,Male,0,No,Yes,12
3335,Female,0,No,No,41
3336,Male,0,No,No,12
3337,Female,0,Yes,Yes,55
3338,Female,0,No,No,7
3339,Female,0,No,No,12
3340,Female,0,Yes,Yes,68
3341,Female,1,No,No,5
3342,Female,1,No,No,49
3343,Male,0,No,No,40
3344,Female,0,No,No,16
3345,Male,0,No,No,10
3346,Female,0,Yes,No,72
3347,Female,1,No,No,2
3348,Male,0,Yes,Yes,23
3349,Female,1,No,No,71
3350,Female,0,Yes,No,11
3351,Male,0,No,No,1
3352,Female,0,No,No,16
3353,Female,0,No,No,1
3354,Male,0,Yes,No,12
3355,Female,0,No,No,54
3356,Female,0,Yes,No,68
3357,Female,0,Yes,Yes,4
3358,Female,0,No,Yes,1
3359,Male,0,No,No,27
3360,Male,0,No,No,21
3361,Male,0,No,No,13
3362,Female,1,No,No,64
3363,Female,0,No,No,1
3364,Male,0,Yes,No,57
3365,Female,0,Yes,No,21
3366,Male,0,No,No,19
3367,Male,0,Yes,No,31
3368,Male,0,No,No,52
3369,Female,0,No,No,46
3370,Female,1,No,No,11
3371,Female,0,Yes,Yes,53
3372,Female,0,Yes,Yes,11
3373,Male,1,No,No,57
3374,Female,1,No,No,2
3375,Female,1,No,No,2
3376,Female,0,Yes,Yes,71
3377,Female,0,Yes,Yes,1
3378,Male,0,Yes,No,68
3379,Male,0,Yes,No,72
3380,Female,0,No,No,2
3381,Male,1,Yes,No,1
3382,Female,0,No,No,41
3383,Male,0,Yes,Yes,72
3384,Male,0,Yes,No,6
3385,Female,0,Yes,Yes,4
3386,Male,0,No,No,12
3387,Female,0,Yes,No,58
3388,Female,0,No,No,7
3389,Female,0,Yes,No,65
3390,Male,0,No,No,1
3391,Male,0,Yes,No,56
3392,Male,0,No,No,4
3393,Female,0,Yes,Yes,58
3394,Male,0,Yes,No,62
3395,Male,0,No,No,26
3396,Male,0,No,No,62
3397,Female,0,Yes,Yes,58
3398,Female,0,Yes,No,68
3399,Female,0,Yes,Yes,61
3400,Female,0,No,No,42
3401,Male,0,No,No,18
3402,Female,0,No,No,56
3403,Female,0,No,No,4
3404,Female,0,No,No,4
3405,Female,0,No,Yes,35
3406,Female,0,Yes,Yes,64
3407,Female,0,No,No,31
3408,Female,1,Yes,No,67
3409,Female,0,No,No,4
3410,Female,1,Yes,No,70
3411,Male,0,No,No,3
3412,Male,1,Yes,No,53
3413,Male,0,Yes,Yes,2
3414,Female,0,Yes,Yes,29
3415,Female,0,No,No,47
3416,Female,0,Yes,Yes,68
3417,Male,0,No,Yes,12
3418,Female,0,Yes,Yes,8
3419,Male,0,Yes,No,54
3420,Male,0,Yes,Yes,69
3421,Female,0,No,No,26
3422,Female,0,Yes,No,72
3423,Female,0,No,No,70
3424,Male,0,No,Yes,1
3425,Male,0,No,No,10
3426,Female,0,Yes,Yes,28
3427,Male,0,No,No,1
3428,Female,0,Yes,No,21
3429,Male,1,Yes,No,51
3430,Female,0,Yes,Yes,53
3431,Male,0,No,Yes,53
3432,Male,0,Yes,No,24
3433,Female,0,Yes,No,70
3434,Male,0,No,No,61
3435,Female,0,No,No,11
3436,Male,0,No,No,2
3437,Male,0,No,No,25
3438,Female,0,No,No,41
3439,Male,0,Yes,No,18
3440,Male,1,Yes,No,72
3441,Female,0,Yes,Yes,71
3442,Female,0,Yes,Yes,34
3443,Male,0,No,No,29
3444,Male,1,Yes,No,40
3445,Male,0,Yes,No,36
3446,Female,0,Yes,No,46
3447,Female,0,No,No,58
3448,Male,0,No,No,39
3449,Male,0,Yes,Yes,4
3450,Female,0,Yes,Yes,52
3451,Male,1,Yes,No,70
3452,Male,1,Yes,No,65
3453,Male,0,No,No,1
3454,Female,0,Yes,No,70
3455,Female,1,Yes,Yes,29
3456,Male,0,No,No,1
3457,Female,0,No,No,67
3458,Female,0,No,No,1
3459,Female,0,No,No,26
3460,Female,0,Yes,Yes,30
3461,Female,0,Yes,No,48
3462,Female,0,Yes,Yes,55
3463,Male,0,No,No,7
3464,Male,0,No,No,37
3465,Female,0,Yes,No,31
3466,Male,0,No,No,4
3467,Male,0,Yes,Yes,72
3468,Male,1,No,No,5
3469,Male,0,Yes,Yes,1
3470,Female,1,No,No,15
3471,Male,0,Yes,Yes,8
3472,Female,0,No,No,35
3473,Female,1,No,No,56
3474,Male,0,Yes,No,42
3475,Male,1,Yes,Yes,65
3476,Female,0,Yes,Yes,2
3477,Male,1,Yes,No,65
3478,Female,0,No,No,18
3479,Female,0,No,No,23
3480,Female,0,No,No,4
3481,Male,0,Yes,No,70
3482,Female,0,No,No,4
3483,Male,0,No,No,19
3484,Female,0,No,No,18
3485,Female,1,Yes,No,38
3486,Male,0,No,No,2
3487,Male,0,No,No,47
3488,Female,0,Yes,Yes,52
3489,Male,0,No,No,9
3490,Female,0,Yes,No,26
3491,Male,0,Yes,Yes,8
3492,Male,0,Yes,No,44
3493,Female,0,No,No,3
3494,Male,0,No,No,2
3495,Female,0,Yes,Yes,9
3496,Male,1,No,No,1
3497,Male,0,No,No,25
3498,Female,1,Yes,No,2
3499,Male,0,No,No,43
3500,Female,0,No,No,1
3501,Female,0,Yes,No,58
3502,Female,0,Yes,Yes,59
3503,Male,0,No,No,44
3504,Male,0,No,No,66
3505,Male,0,Yes,Yes,68
3506,Male,0,No,No,9
3507,Male,0,No,No,19
3508,Male,0,No,No,4
3509,Female,0,No,No,70
3510,Male,0,No,No,1
3511,Female,0,No,No,8
3512,Male,0,No,No,53
3513,Male,1,No,No,51
3514,Male,0,Yes,Yes,11
3515,Male,0,Yes,Yes,60
3516,Male,0,No,No,17
3517,Male,0,No,No,3
3518,Male,0,Yes,No,70
3519,Male,0,No,No,1
3520,Male,1,No,No,43
3521,Female,0,Yes,No,16
3522,Female,0,Yes,Yes,57
3523,Male,0,Yes,Yes,37
3524,Female,0,Yes,No,72
3525,Female,1,No,No,11
3526,Female,1,Yes,No,50
3527,Male,1,No,No,5
3528,Male,0,Yes,No,1
3529,Male,0,No,No,16
3530,Male,1,Yes,No,2
3531,Female,0,No,No,17
3532,Female,0,No,No,16
3533,Female,0,No,No,15
3534,Female,0,No,No,10
3535,Female,0,No,Yes,46
3536,Male,0,Yes,Yes,64
3537,Female,0,No,No,1
3538,Male,0,Yes,Yes,25
3539,Male,0,Yes,Yes,71
3540,Male,0,No,No,8
3541,Female,0,Yes,Yes,72
3542,Female,0,Yes,No,49
3543,Male,0,Yes,Yes,29
3544,Male,0,Yes,No,72
3545,Male,0,Yes,No,31
3546,Female,0,No,No,50
3547,Male,0,Yes,No,71
3548,Male,1,Yes,No,70
3549,Male,0,No,No,71
3550,Male,0,Yes,Yes,61
3551,Male,0,No,No,32
3552,Female,0,No,Yes,1
3553,Male,0,No,No,68
3554,Male,0,No,No,62
3555,Female,0,No,Yes,7
3556,Male,0,No,No,20
3557,Male,0,Yes,Yes,6
3558,Female,1,No,No,33
3559,Male,0,Yes,Yes,28
3560,Male,0,No,No,27
3561,Male,0,No,No,7
3562,Male,0,No,No,26
3563,Male,1,No,No,5
3564,Male,1,No,No,30
3565,Male,0,No,No,63
3566,Male,0,No,No,1
3567,Female,0,No,Yes,53
3568,Female,0,Yes,Yes,14
3569,Female,0,No,No,21
3570,Male,0,No,No,17
3571,Male,0,Yes,Yes,16
3572,Female,0,No,No,35
3573,Female,1,No,No,32
3574,Female,0,Yes,Yes,28
3575,Female,0,No,No,1
3576,Male,0,No,No,59
3577,Female,0,Yes,Yes,72
3578,Male,0,No,No,36
3579,Female,0,No,No,40
3580,Male,0,Yes,Yes,40
3581,Female,0,No,Yes,9
3582,Male,0,Yes,Yes,63
3583,Female,0,No,No,3
3584,Male,0,Yes,Yes,40
3585,Male,0,Yes,No,8
3586,Male,1,Yes,No,34
3587,Male,0,No,No,5
3588,Male,1,No,No,9
3589,Male,0,Yes,No,9
3590,Male,0,Yes,Yes,31
3591,Female,0,Yes,No,50
3592,Female,0,No,No,2
3593,Female,0,No,No,1
3594,Male,0,No,No,8
3595,Female,0,No,No,9
3596,Female,1,No,No,2
3597,Female,0,No,No,3
3598,Male,0,Yes,No,25
3599,Male,1,No,No,1
3600,Female,0,Yes,Yes,45
3601,Male,1,Yes,Yes,51
3602,Female,0,Yes,Yes,55
3603,Female,0,No,No,38
3604,Male,0,No,No,2
3605,Male,0,Yes,Yes,38
3606,Male,0,No,No,34
3607,Female,0,Yes,No,70
3608,Female,0,No,No,13
3609,Male,0,No,No,39
3610,Female,0,No,No,61
3611,Female,0,No,No,12
3612,Male,0,No,No,41
3613,Male,0,No,No,21
3614,Male,1,No,No,55
3615,Male,0,Yes,No,69
3616,Male,1,Yes,Yes,26
3617,Female,1,Yes,No,69
3618,Female,1,Yes,No,18
3619,Male,0,Yes,Yes,47
3620,Female,0,Yes,Yes,72
3621,Male,1,Yes,No,33
3622,Female,0,Yes,Yes,2
3623,Female,0,Yes,Yes,72
3624,Male,1,Yes,No,37
3625,Female,1,Yes,Yes,62
3626,Female,0,Yes,No,71
3627,Male,0,No,Yes,23
3628,Female,0,No,No,16
3629,Male,0,No,No,9
3630,Male,0,Yes,Yes,17
3631,Female,0,No,No,4
3632,Female,1,Yes,No,1
3633,Female,0,Yes,No,24
3634,Female,1,No,No,1
3635,Male,1,No,No,72
3636,Female,0,Yes,No,72
3637,Female,0,No,Yes,11
3638,Male,0,No,No,9
3639,Female,1,Yes,No,2
3640,Female,1,Yes,No,60
3641,Male,1,Yes,No,29
3642,Female,0,No,No,49
3643,Female,1,No,No,30
3644,Female,0,Yes,No,53
3645,Male,0,No,Yes,39
3646,Female,0,No,No,9
3647,Male,0,No,No,39
3648,Male,1,No,No,8
3649,Female,0,Yes,Yes,51
